day,customer_id,customer_type,total_sales
11/17/2019,1165495205972,Returning,116.10
11/17/2019,286587617305,Returning,25.36
11/17/2019,364056346649,Returning,54.02
11/17/2019,2940356132948,First-time,30.00
11/17/2019,45308706841,Returning,115.06
11/17/2019,4334771334,Returning,109.20
11/17/2019,690126356564,Returning,36.75
11/17/2019,3457478470,Returning,223.83
11/17/2019,631254810708,Returning,123.99
11/17/2019,1739460083796,Returning,58.20
11/17/2019,1846398779476,Returning,74.50
11/17/2019,2940429467732,Returning,36.95
11/17/2019,34588033049,Returning,45.11
11/17/2019,1999017738324,Returning,39.00
11/17/2019,1158899728468,Returning,190.30
11/17/2019,2939626881108,First-time,38.30
11/17/2019,374347563033,Returning,72.80
11/17/2019,273478877209,Returning,54.80
11/17/2019,6218103436,Returning,90.80
11/17/2019,1836058247252,Returning,98.90
11/17/2019,2372352901204,Returning,113.25
11/17/2019,426070900761,Returning,193.00
11/17/2019,2505094791252,Returning,156.91
11/17/2019,2329477054548,Returning,196.47
11/17/2019,2940625518676,Returning,145.17
11/17/2019,2939910717524,First-time,29.01
11/17/2019,1837059145812,Returning,33.01
11/17/2019,2359561125972,Returning,25.70
11/17/2019,2417291296852,Returning,37.02
11/17/2019,1130235101268,Returning,139.90
11/17/2019,2085040324692,Returning,74.24
11/17/2019,297106440217,Returning,48.50
11/17/2019,2940628074580,First-time,140.20
11/17/2019,1186887598164,Returning,201.32
11/17/2019,2558927372372,Returning,35.91
11/17/2019,5743735244,Returning,150.00
11/17/2019,2939918909524,First-time,25.60
11/17/2019,1890289221716,Returning,62.93
11/17/2019,224990003225,Returning,37.30
11/17/2019,1226593435732,Returning,-9.90
11/17/2019,2940163522644,First-time,66.93
11/17/2019,2454181249108,Returning,45.00
11/17/2019,681841819732,Returning,52.90
11/17/2019,1997339590740,Returning,81.10
11/17/2019,1981751787604,Returning,89.10
11/17/2019,2713176965204,First-time,27.98
11/17/2019,691606618196,Returning,26.00
11/17/2019,2940275818580,First-time,219.80
11/17/2019,2785384792148,Returning,190.82
11/17/2019,269478232089,Returning,89.80
11/17/2019,1205680635988,Returning,141.40
11/17/2019,4740778124,Returning,40.00
11/17/2019,2940198027348,First-time,69.00
11/17/2019,2939835318356,First-time,29.83
11/17/2019,1165373341780,Returning,54.80
11/17/2019,605990944852,Returning,97.80
11/17/2019,5537195468,Returning,159.92
11/17/2019,2607760244820,Returning,93.60
11/17/2019,1844991098964,Returning,59.55
11/17/2019,2939982413908,First-time,103.84
11/17/2019,1915256766548,Returning,60.46
11/17/2019,1158104940628,Returning,26.60
11/17/2019,2939697234004,First-time,34.11
11/17/2019,2037577646164,Returning,27.65
11/18/2019,408955224089,Returning,25.90
11/18/2019,2944309461076,First-time,97.65
11/18/2019,6467526156,Returning,30.30
11/18/2019,1262658617428,Returning,93.50
11/18/2019,2425601589332,Returning,96.76
11/18/2019,3151163142,Returning,18.89
11/18/2019,2942577967188,First-time,55.04
11/18/2019,2940975448148,First-time,56.35
11/18/2019,1714981830740,Returning,118.50
11/18/2019,1248234930260,Returning,144.20
11/18/2019,604376006740,Returning,80.00
11/18/2019,1838620835924,Returning,106.42
11/18/2019,2475962794068,Returning,103.72
11/18/2019,2395182891092,Returning,39.40
11/18/2019,2943143379028,First-time,399.00
11/18/2019,2941849370708,First-time,38.14
11/18/2019,2075955363924,Returning,43.00
11/18/2019,5466598988,Returning,113.50
11/18/2019,5581032012,Returning,114.04
11/18/2019,2944223805524,First-time,30.50
11/18/2019,2943211339860,First-time,42.66
11/18/2019,2915870441556,First-time,35.06
11/18/2019,362582540313,Returning,76.24
11/18/2019,856165744724,Returning,45.56
11/18/2019,2942356815956,First-time,24.00
11/18/2019,5091657100,Returning,223.50
11/18/2019,2942480187476,First-time,25.90
11/18/2019,2308643717204,Returning,133.47
11/18/2019,413711204377,Returning,80.90
11/18/2019,36046733337,Returning,206.30
11/18/2019,5703487436,Returning,35.71
11/18/2019,2553855639636,Returning,90.50
11/18/2019,1754710933588,Returning,31.41
11/18/2019,6645033484,Returning,122.20
11/18/2019,4209581894,Returning,39.60
11/18/2019,1219299508308,Returning,107.40
11/18/2019,646763577428,First-time,52.29
11/18/2019,2942461673556,First-time,48.23
11/18/2019,5670660300,Returning,38.40
11/18/2019,2180238344276,Returning,79.00
11/18/2019,7726399513,Returning,79.57
11/18/2019,2943687753812,First-time,101.56
11/18/2019,2944301858900,First-time,67.06
11/18/2019,2368110198868,Returning,62.70
11/18/2019,1859397353556,Returning,28.60
11/18/2019,2943511789652,First-time,29.90
11/18/2019,686102413396,Returning,79.54
11/18/2019,2942230495316,First-time,59.06
11/18/2019,2942431199316,First-time,52.21
11/18/2019,1916071051348,Returning,72.76
11/18/2019,2943628050516,First-time,110.30
11/18/2019,2204407922772,Returning,30.05
11/18/2019,2271981076564,Returning,92.08
11/18/2019,5296078668,Returning,94.00
11/18/2019,2941921886292,First-time,29.20
11/18/2019,2943797264468,First-time,91.20
11/18/2019,1925352587348,Returning,72.00
11/18/2019,318889000985,Returning,176.98
11/18/2019,2943340347476,First-time,45.00
11/18/2019,2329918537812,Returning,177.31
11/18/2019,662039396436,Returning,32.90
11/18/2019,2451211780180,Returning,44.04
11/18/2019,2156577226836,Returning,52.29
11/18/2019,2942363041876,First-time,97.66
11/18/2019,1246621696084,Returning,-19.70
11/18/2019,2426011385940,Returning,151.30
11/18/2019,1887650873428,Returning,119.20
11/18/2019,1851256569940,Returning,111.50
11/18/2019,2940599894100,First-time,48.68
11/18/2019,172728582169,Returning,47.80
11/18/2019,1174782214228,Returning,65.00
11/18/2019,6312772748,Returning,51.65
11/18/2019,2942055809108,First-time,102.70
11/18/2019,150886907929,Returning,39.00
11/18/2019,1095307821140,Returning,87.09
11/18/2019,2420420247636,Returning,81.92
11/18/2019,2474010804308,Returning,38.90
11/18/2019,2942461640788,First-time,42.92
11/18/2019,5201716748,Returning,33.80
11/18/2019,2015286984788,Returning,132.00
11/18/2019,2788902600788,Returning,57.70
11/18/2019,6486404172,Returning,27.70
11/18/2019,853071855700,Returning,169.90
11/18/2019,315543322649,Returning,110.59
11/18/2019,2558470094932,Returning,69.00
11/18/2019,659952369748,Returning,62.50
11/18/2019,2941958160468,First-time,28.00
11/18/2019,2236380676180,Returning,37.00
11/18/2019,1184020824148,Returning,278.75
11/18/2019,1160913223764,Returning,103.50
11/18/2019,6231713676,Returning,56.26
11/18/2019,256722436121,Returning,40.10
11/18/2019,1875043680340,Returning,55.04
11/18/2019,610433499220,Returning,503.06
11/18/2019,2942171611220,First-time,58.00
11/18/2019,381849206809,Returning,29.90
11/18/2019,2463083003988,Returning,99.20
11/18/2019,2087819935828,Returning,25.95
11/18/2019,2191579119700,Returning,145.30
11/18/2019,1973070233684,Returning,63.60
11/18/2019,856184062036,Returning,99.64
11/18/2019,604100919380,Returning,27.98
11/18/2019,387101327385,Returning,81.53
11/18/2019,608340738132,Returning,28.60
11/18/2019,2636696256596,First-time,60.36
11/18/2019,2942895423572,First-time,205.20
11/18/2019,1927531888724,Returning,25.50
11/18/2019,744216559700,Returning,147.20
11/18/2019,1866453942356,Returning,26.40
11/18/2019,1913760710740,Returning,159.12
11/18/2019,2942195892308,First-time,59.57
11/18/2019,627762036820,Returning,118.92
11/18/2019,2529030242388,Returning,33.90
11/18/2019,4916168524,Returning,57.90
11/18/2019,1271561617492,Returning,94.40
11/18/2019,6408923148,Returning,159.92
11/18/2019,2942457544788,First-time,64.60
11/18/2019,743669629012,Returning,120.30
11/18/2019,2942420418644,First-time,41.61
11/18/2019,2902663102548,Returning,84.30
11/18/2019,6386570444,Returning,106.00
11/18/2019,676293050452,Returning,88.00
11/18/2019,602463862868,Returning,229.10
11/18/2019,610454995028,Returning,84.40
11/18/2019,2400892092500,Returning,120.20
11/18/2019,88885788697,Returning,149.52
11/18/2019,6110895756,Returning,261.40
11/18/2019,2482571116628,Returning,28.00
11/18/2019,410254704665,Returning,214.70
11/18/2019,2924825706580,Returning,155.53
11/18/2019,635966292052,Returning,33.50
11/18/2019,2935035953236,Returning,289.99
11/18/2019,1262977318996,Returning,115.40
11/18/2019,1861884936276,Returning,55.00
11/18/2019,621291307092,Returning,84.61
11/18/2019,1217380876372,Returning,34.20
11/18/2019,1863190478932,Returning,612.44
11/18/2019,657628463188,Returning,60.31
11/18/2019,6264228300,Returning,103.90
11/18/2019,2942136811604,First-time,94.60
11/18/2019,665754763348,Returning,415.46
11/18/2019,1742722564180,Returning,118.51
11/18/2019,2941957046356,First-time,123.27
11/18/2019,2942298882132,First-time,33.03
11/18/2019,856092442708,Returning,60.00
11/18/2019,1120237977684,Returning,190.90
11/18/2019,2942076584020,First-time,67.26
11/18/2019,1114747469908,Returning,51.49
11/18/2019,1208269766740,Returning,70.25
11/18/2019,2942469275732,First-time,39.25
11/18/2019,1225478635604,Returning,25.82
11/18/2019,606138892372,Returning,53.40
11/18/2019,1261697007700,Returning,49.90
11/18/2019,2179855843412,Returning,48.36
11/18/2019,2719328829524,Returning,40.00
11/18/2019,1901356286036,Returning,35.45
11/18/2019,2943558778964,First-time,57.56
11/18/2019,2641266147412,Returning,27.20
11/18/2019,2233895780436,Returning,35.51
11/18/2019,1246836097108,Returning,94.29
11/18/2019,1857843396692,Returning,33.60
11/18/2019,2941045735508,First-time,43.48
11/18/2019,1825368997972,Returning,49.00
11/18/2019,429722140697,Returning,147.00
11/18/2019,2306101706836,Returning,112.16
11/18/2019,2553097158740,Returning,16.41
11/18/2019,1851444428884,Returning,92.52
11/18/2019,1247792627796,Returning,53.40
11/18/2019,1996769001556,Returning,74.00
11/18/2019,1175404445780,Returning,99.24
11/18/2019,1761269252180,Returning,31.60
11/18/2019,6155709964,Returning,51.60
11/18/2019,2883464560724,Returning,75.20
11/18/2019,6370718412,Returning,29.01
11/18/2019,1685592113236,Returning,87.30
11/18/2019,2560807567444,First-time,109.20
11/18/2019,1826535473236,Returning,101.60
11/18/2019,1715697909844,Returning,34.80
11/18/2019,612264607828,Returning,37.83
11/18/2019,2482066260052,Returning,64.20
11/18/2019,2412153339988,Returning,70.80
11/18/2019,6561049228,Returning,55.20
11/18/2019,2917058150484,Returning,82.00
11/18/2019,1241457950804,Returning,66.05
11/18/2019,381761716249,Returning,99.90
11/18/2019,2942469013588,First-time,30.00
11/18/2019,1167227912276,Returning,91.08
11/18/2019,6484945740,Returning,61.66
11/18/2019,845001916500,Returning,81.70
11/18/2019,220212428825,Returning,42.60
11/18/2019,141921910809,Returning,94.40
11/18/2019,2943865290836,First-time,101.60
11/18/2019,1139692765268,Returning,159.00
11/18/2019,2015694389332,Returning,173.40
11/18/2019,2515129106516,Returning,29.90
11/18/2019,2942157422676,First-time,89.70
11/18/2019,2461024944212,Returning,26.80
11/19/2019,4527801542,Returning,119.41
11/19/2019,848676913236,Returning,29.40
11/19/2019,2945738014804,First-time,35.90
11/19/2019,2534152732756,Returning,25.50
11/19/2019,3370178374,Returning,78.95
11/19/2019,2310668288084,Returning,53.05
11/19/2019,167295189017,Returning,74.98
11/19/2019,270507573273,Returning,43.65
11/19/2019,2946284060756,First-time,151.93
11/19/2019,2305628078164,Returning,215.08
11/19/2019,1889398227028,Returning,103.62
11/19/2019,414318624793,Returning,167.90
11/19/2019,658749751380,Returning,47.81
11/19/2019,658445664340,Returning,32.84
11/19/2019,1845436219476,Returning,144.81
11/19/2019,2346439508052,Returning,31.65
11/19/2019,1860679401556,Returning,36.50
11/19/2019,2459695153236,Returning,95.55
11/19/2019,1163020468308,Returning,39.70
11/19/2019,2629093785684,Returning,32.31
11/19/2019,396797509657,Returning,80.42
11/19/2019,1744567763028,Returning,37.60
11/19/2019,676213784660,Returning,120.90
11/19/2019,6499022796,Returning,62.41
11/19/2019,748245418068,Returning,97.00
11/19/2019,1268099547220,Returning,53.60
11/19/2019,2944431358036,First-time,99.75
11/19/2019,857962119252,Returning,99.60
11/19/2019,2945909784660,First-time,242.16
11/19/2019,175909371929,Returning,119.00
11/19/2019,1146116997204,Returning,203.92
11/19/2019,1217380876372,Returning,68.70
11/19/2019,380465774617,Returning,93.48
11/19/2019,2008629313620,Returning,219.82
11/19/2019,2081531297876,Returning,99.70
11/19/2019,2454564143188,Returning,135.90
11/19/2019,2942464983124,First-time,160.21
11/19/2019,2945741586516,First-time,67.70
11/19/2019,5713989580,Returning,49.50
11/19/2019,2945927905364,Returning,72.60
11/19/2019,172954517529,Returning,33.57
11/19/2019,2945451229268,First-time,50.80
11/19/2019,3226709062,Returning,94.90
11/19/2019,2930683805780,Returning,2.90
11/19/2019,2417330585684,Returning,108.00
11/19/2019,257157136409,Returning,29.40
11/19/2019,1712112435284,Returning,77.00
11/19/2019,1687047143508,Returning,131.71
11/19/2019,1251665510484,Returning,113.39
11/19/2019,2939930738772,First-time,104.43
11/19/2019,744226160724,Returning,29.80
11/19/2019,748215861332,Returning,95.91
11/19/2019,2946693103700,First-time,25.84
11/19/2019,743481049172,Returning,38.42
11/19/2019,1163904942164,Returning,58.50
11/19/2019,6304494348,Returning,33.20
11/19/2019,2945314357332,First-time,73.91
11/19/2019,2487901061204,Returning,87.92
11/19/2019,5029174988,Returning,39.40
11/19/2019,2718034296916,Returning,35.51
11/19/2019,1204621967444,Returning,39.00
11/19/2019,2946664464468,Returning,71.98
11/19/2019,384278102041,Returning,112.20
11/19/2019,37144920089,Returning,46.00
11/19/2019,1213434757204,Returning,56.80
11/19/2019,2105369264212,Returning,33.50
11/19/2019,741589680212,Returning,81.50
11/19/2019,2232323244116,Returning,55.72
11/19/2019,2441427157076,Returning,88.01
11/19/2019,2441561210964,Returning,155.80
11/19/2019,2945221197908,First-time,99.80
11/19/2019,67112632345,Returning,136.00
11/19/2019,134452838425,Returning,116.49
11/19/2019,1183815729236,Returning,204.09
11/19/2019,5150163532,Returning,260.00
11/19/2019,2946107637844,First-time,47.40
11/19/2019,637859364948,Returning,50.30
11/19/2019,1252450762836,Returning,239.61
11/19/2019,696834424916,Returning,87.81
11/19/2019,603100774484,Returning,104.28
11/19/2019,275129729049,Returning,304.82
11/19/2019,1830466027604,Returning,69.75
11/19/2019,2945900740692,First-time,116.10
11/19/2019,2945676017748,First-time,181.00
11/19/2019,1196399951956,Returning,70.00
11/19/2019,1832390000724,Returning,118.34
11/19/2019,1714599395412,Returning,100.50
11/19/2019,1998504656980,Returning,31.50
11/19/2019,303558656025,Returning,51.74
11/19/2019,1246854250580,Returning,28.90
11/19/2019,1239216390228,Returning,193.40
11/19/2019,613966872660,Returning,68.40
11/19/2019,620447793236,Returning,44.90
11/19/2019,305099341849,Returning,73.50
11/19/2019,2946500329556,First-time,29.50
11/19/2019,2945436713044,Returning,32.09
11/19/2019,1226515710036,Returning,132.94
11/19/2019,6376810124,Returning,60.74
11/19/2019,2946558197844,First-time,46.57
11/19/2019,415221022745,Returning,173.71
11/19/2019,414194728985,Returning,62.00
11/19/2019,1748283949140,Returning,79.00
11/19/2019,2186877239380,Returning,42.90
11/19/2019,1251672555604,Returning,136.57
11/19/2019,2482052268116,Returning,159.92
11/19/2019,2504690991188,Returning,78.03
11/19/2019,1221090967636,Returning,37.50
11/19/2019,621221412948,Returning,27.70
11/19/2019,623294775380,Returning,101.20
11/19/2019,628380106836,Returning,93.76
11/19/2019,2179855843412,Returning,49.90
11/19/2019,1712358522964,Returning,134.30
11/19/2019,751500853332,Returning,58.00
11/19/2019,2944387154004,First-time,28.55
11/19/2019,1713375838292,Returning,75.01
11/19/2019,2604280873044,Returning,28.04
11/19/2019,2946636021844,First-time,40.00
11/19/2019,1178428670036,Returning,107.90
11/19/2019,1987111125076,Returning,26.36
11/19/2019,418764554265,Returning,99.90
11/19/2019,2411135860820,Returning,16.40
11/19/2019,2404305862740,Returning,61.91
11/19/2019,1998452162644,Returning,34.10
11/19/2019,2085430362196,Returning,57.80
11/19/2019,2916459806804,Returning,13.20
11/19/2019,302067777561,Returning,34.98
11/19/2019,2451375620180,Returning,26.00
11/19/2019,627635683412,Returning,41.90
11/19/2019,328030158873,Returning,115.00
11/19/2019,2177262616660,Returning,46.40
11/19/2019,6428473676,Returning,53.51
11/19/2019,375508140057,Returning,34.80
11/19/2019,1154815852628,Returning,98.75
11/19/2019,1112190419028,Returning,49.00
11/19/2019,2015639634004,Returning,68.58
11/19/2019,691756204116,Returning,42.10
11/19/2019,2945865941076,First-time,25.85
11/19/2019,330450075673,Returning,29.01
11/19/2019,2551572496468,Returning,84.36
11/19/2019,2796861784148,Returning,45.10
11/19/2019,2473918824532,Returning,49.90
11/19/2019,2945758199892,First-time,110.39
11/19/2019,2944527106132,First-time,94.15
11/19/2019,2311159382100,Returning,208.84
11/19/2019,2945689714772,First-time,25.90
11/19/2019,665588367444,Returning,113.54
11/19/2019,2946616623188,First-time,57.53
11/19/2019,664458625108,Returning,34.43
11/19/2019,2945847394388,First-time,38.40
11/19/2019,2421564211284,Returning,40.20
11/19/2019,2944601522260,First-time,51.50
11/19/2019,1930715103316,Returning,43.10
11/19/2019,420341415961,Returning,54.12
11/19/2019,179107987481,Returning,89.00
11/19/2019,5093776524,Returning,121.00
11/19/2019,374368763929,Returning,51.71
11/19/2019,295672217625,Returning,58.50
11/19/2019,2944378929236,First-time,135.90
11/19/2019,115391922201,Returning,40.00
11/19/2019,2946411692116,First-time,57.31
11/19/2019,418279194649,Returning,107.90
11/19/2019,2945541210196,Returning,119.95
11/19/2019,395123130393,Returning,283.12
11/19/2019,1234334744660,Returning,165.06
11/19/2019,4153386310,Returning,91.90
11/19/2019,607761268820,Returning,66.66
11/19/2019,5255662476,Returning,104.86
11/19/2019,2641788436564,Returning,25.00
11/19/2019,171417731097,Returning,109.50
11/19/2019,856800067668,Returning,343.80
11/19/2019,6083783116,Returning,39.90
11/19/2019,1156164288596,Returning,35.50
11/19/2019,2931762004052,Returning,26.70
11/19/2019,1870551416916,Returning,68.10
11/19/2019,2473989537876,Returning,99.70
11/19/2019,199465402393,Returning,119.60
11/19/2019,6152050444,Returning,52.20
11/19/2019,374391144473,Returning,55.04
11/19/2019,2451024969812,Returning,96.37
11/19/2019,735621021780,Returning,60.51
11/19/2019,2385523736660,Returning,58.62
11/19/2019,2244121428052,Returning,168.00
11/19/2019,666287734868,Returning,38.32
11/19/2019,217802965017,Returning,52.90
11/19/2019,1129544056916,Returning,89.90
11/19/2019,1916671328340,Returning,159.00
11/19/2019,842131767380,Returning,31.90
11/19/2019,2940625518676,Returning,62.80
11/19/2019,2552925945940,Returning,31.90
11/20/2019,699639791700,Returning,149.58
11/20/2019,3894093830,Returning,50.64
11/20/2019,1686336700500,Returning,10.02
11/20/2019,2011144814676,Returning,110.04
11/20/2019,2424118116436,Returning,103.14
11/20/2019,4813311308,Returning,173.91
11/20/2019,2611872399444,Returning,34.60
11/20/2019,2949055479892,First-time,25.76
11/20/2019,426062905369,Returning,171.12
11/20/2019,604102426708,Returning,207.00
11/20/2019,688625713236,Returning,99.20
11/20/2019,1165143769172,Returning,40.80
11/20/2019,2685976084564,Returning,26.35
11/20/2019,607129763924,Returning,123.94
11/20/2019,2473711894612,Returning,55.00
11/20/2019,1762076131412,Returning,53.14
11/20/2019,427249893401,Returning,122.00
11/20/2019,627765739604,Returning,68.00
11/20/2019,2335986090068,Returning,29.80
11/20/2019,2947198550100,First-time,95.86
11/20/2019,2412577554516,Returning,30.30
11/20/2019,736430686292,Returning,113.74
11/20/2019,6115473292,Returning,27.60
11/20/2019,1116762898516,Returning,15.77
11/20/2019,1714599395412,Returning,101.56
11/20/2019,2949530746964,First-time,109.49
11/20/2019,1266952241236,Returning,92.72
11/20/2019,1751506255956,Returning,134.60
11/20/2019,292772479001,Returning,80.88
11/20/2019,162855157785,Returning,113.54
11/20/2019,2949769134164,First-time,66.06
11/20/2019,635194048596,Returning,144.90
11/20/2019,629462171732,Returning,42.00
11/20/2019,611046490196,Returning,95.84
11/20/2019,2949665292372,First-time,27.00
11/20/2019,398084833305,Returning,32.00
11/20/2019,2552052711508,Returning,25.42
11/20/2019,407657250841,Returning,34.90
11/20/2019,202717069337,Returning,28.00
11/20/2019,1988558880852,Returning,105.11
11/20/2019,1095494631508,Returning,29.70
11/20/2019,430382219289,Returning,25.80
11/20/2019,2949439291476,First-time,47.60
11/20/2019,635048329300,Returning,40.00
11/20/2019,2180277272660,Returning,30.00
11/20/2019,2611705905236,Returning,33.11
11/20/2019,2095123136596,Returning,56.90
11/20/2019,6064254604,Returning,71.30
11/20/2019,161648082969,Returning,35.68
11/20/2019,627273695316,Returning,101.40
11/20/2019,2949429100628,First-time,34.87
11/20/2019,2100356317268,Returning,123.75
11/20/2019,693763407956,Returning,112.00
11/20/2019,2398289330260,Returning,127.30
11/20/2019,2349540311124,Returning,151.40
11/20/2019,1744383410260,Returning,34.80
11/20/2019,2949396070484,First-time,59.90
11/20/2019,2948301750356,First-time,376.11
11/20/2019,1129947627604,Returning,169.92
11/20/2019,6454981068,Returning,37.10
11/20/2019,1996780568660,Returning,80.96
11/20/2019,2938108969044,Returning,15.90
11/20/2019,1918008492116,First-time,53.01
11/20/2019,2948866277460,Returning,217.62
11/20/2019,742944997460,Returning,363.69
11/20/2019,2948899405908,First-time,32.30
11/20/2019,740448469076,Returning,25.20
11/20/2019,2283104174164,Returning,119.20
11/20/2019,1129591242836,Returning,38.40
11/20/2019,1867814207572,Returning,109.04
11/20/2019,2501279121492,Returning,99.80
11/20/2019,85039939609,Returning,125.70
11/20/2019,2177302331476,First-time,99.75
11/20/2019,2401313161300,Returning,298.29
11/20/2019,1839851569236,Returning,95.20
11/20/2019,2014344708180,Returning,43.94
11/20/2019,5604776012,Returning,59.90
11/20/2019,2949603557460,First-time,204.24
11/20/2019,5378982796,Returning,39.64
11/20/2019,2444201263188,Returning,37.50
11/20/2019,2948777967700,First-time,39.14
11/20/2019,854716022868,Returning,35.00
11/20/2019,1144331075668,Returning,62.01
11/20/2019,2949322440788,First-time,41.80
11/20/2019,5670660300,Returning,33.40
11/20/2019,2459322351700,Returning,35.90
11/20/2019,366473609241,Returning,144.40
11/20/2019,2013835657300,Returning,98.10
11/20/2019,1252449976404,Returning,32.40
11/20/2019,2948944855124,First-time,59.28
11/20/2019,1252968693844,Returning,91.00
11/20/2019,1219527540820,Returning,157.04
11/20/2019,684000051284,Returning,95.00
11/20/2019,2937667354708,First-time,123.22
11/20/2019,684833341524,Returning,80.00
11/20/2019,2948831510612,First-time,246.81
11/20/2019,6222405388,Returning,116.92
11/20/2019,1868163350612,Returning,65.00
11/20/2019,855172317268,Returning,112.10
11/20/2019,1234723897428,Returning,113.00
11/20/2019,2948296671316,First-time,47.00
11/20/2019,1173731704916,Returning,132.67
11/20/2019,2949413634132,First-time,29.50
11/20/2019,614675087444,Returning,327.67
11/20/2019,1183246516308,Returning,50.00
11/20/2019,1861839028308,Returning,145.90
11/20/2019,2069446852692,Returning,67.00
11/20/2019,1745923440724,Returning,57.31
11/20/2019,1163889344596,Returning,26.60
11/20/2019,602476609620,Returning,32.60
11/20/2019,2476725043284,Returning,32.00
11/20/2019,2226109939796,Returning,155.00
11/20/2019,2057334751316,Returning,96.66
11/20/2019,154059276313,Returning,48.00
11/20/2019,750009090132,Returning,30.91
11/20/2019,2322353717332,Returning,10.00
11/20/2019,681208315988,Returning,61.70
11/20/2019,176563093529,Returning,160.70
11/20/2019,1178409173076,Returning,211.23
11/20/2019,97259651097,Returning,93.48
11/20/2019,2948997742676,Returning,-5.20
11/20/2019,1679065481300,Returning,35.05
11/20/2019,2419898450004,Returning,81.50
11/20/2019,2947267526740,First-time,32.40
11/20/2019,1126865633364,Returning,80.00
11/20/2019,1846639755348,Returning,108.60
11/20/2019,2949624430676,First-time,248.63
11/20/2019,2949631049812,First-time,41.81
11/20/2019,2068382416980,Returning,94.25
11/20/2019,2949441028180,First-time,35.25
11/20/2019,848263905364,Returning,26.78
11/20/2019,2036616790100,Returning,69.88
11/20/2019,2949759959124,First-time,96.55
11/20/2019,5413402316,Returning,43.46
11/20/2019,2060708511828,Returning,149.30
11/20/2019,2948984897620,First-time,101.60
11/20/2019,1251335864404,Returning,112.60
11/20/2019,1762884354132,Returning,116.00
11/20/2019,2750483955796,Returning,88.59
11/20/2019,2949511643220,First-time,29.01
11/20/2019,1179119288404,Returning,111.30
11/20/2019,632202002516,Returning,77.11
11/20/2019,2482039324756,Returning,26.80
11/20/2019,1212053979220,Returning,155.00
11/20/2019,1853206298708,Returning,112.30
11/20/2019,1932307529812,Returning,25.20
11/20/2019,1863177568340,Returning,26.70
11/20/2019,1824648298580,Returning,28.41
11/20/2019,1148658057300,Returning,36.80
11/20/2019,2275617734740,Returning,221.99
11/20/2019,2424208457812,Returning,116.10
11/20/2019,377168461849,Returning,45.04
11/20/2019,266672308249,Returning,51.00
11/20/2019,1121392623700,Returning,110.97
11/20/2019,418262024217,Returning,130.00
11/20/2019,1842384666708,Returning,110.08
11/20/2019,2948914839636,First-time,63.18
11/20/2019,1985906311252,Returning,123.60
11/20/2019,2600411070548,Returning,34.60
11/20/2019,2773984706644,Returning,29.90
11/20/2019,629519777876,Returning,124.02
11/20/2019,2946149089364,First-time,107.48
11/20/2019,2949609029716,First-time,25.90
11/20/2019,1992630632532,Returning,72.30
11/20/2019,2948882071636,First-time,80.75
11/20/2019,602494369876,Returning,28.50
11/20/2019,81609981977,Returning,33.80
11/20/2019,353022050329,Returning,33.90
11/20/2019,296624881689,Returning,59.40
11/20/2019,254632427545,Returning,94.80
11/20/2019,1271475830868,Returning,40.60
11/21/2019,2797318438996,Returning,134.74
11/21/2019,1173983395924,Returning,38.40
11/21/2019,277934440473,Returning,39.90
11/21/2019,409118998553,Returning,27.00
11/21/2019,2560260407380,Returning,55.04
11/21/2019,6538912588,Returning,26.04
11/21/2019,2951154368596,Returning,53.70
11/21/2019,2951577927764,First-time,137.65
11/21/2019,2938108969044,Returning,33.80
11/21/2019,1253695717460,Returning,84.94
11/21/2019,2951565770836,First-time,27.93
11/21/2019,6557567436,Returning,64.00
11/21/2019,2325491056724,Returning,77.41
11/21/2019,2391036985428,Returning,26.11
11/21/2019,320299728921,First-time,67.93
11/21/2019,2306539585620,Returning,155.00
11/21/2019,2561773535316,Returning,38.50
11/21/2019,2305379303508,Returning,32.70
11/21/2019,2245118918740,Returning,52.40
11/21/2019,1149559996500,Returning,128.20
11/21/2019,737420968020,Returning,55.04
11/21/2019,171325390873,Returning,49.40
11/21/2019,2569780854868,Returning,25.37
11/21/2019,634628735060,Returning,151.06
11/21/2019,2319535964244,Returning,34.50
11/21/2019,856845844564,Returning,96.03
11/21/2019,1094354436180,Returning,43.00
11/21/2019,2677769732180,Returning,30.30
11/21/2019,2950251872340,First-time,58.40
11/21/2019,5074664652,Returning,99.49
11/21/2019,1741743816788,Returning,55.04
11/21/2019,1119172362324,Returning,92.56
11/21/2019,2359654383700,Returning,155.90
11/21/2019,1233519706196,Returning,96.00
11/21/2019,2553066979412,Returning,112.10
11/21/2019,2016413417556,Returning,25.00
11/21/2019,172610093081,Returning,27.16
11/21/2019,4005302214,Returning,319.84
11/21/2019,1235261816916,Returning,49.90
11/21/2019,2459047428180,Returning,41.00
11/21/2019,752417210452,Returning,159.92
11/21/2019,119273979929,Returning,81.84
11/21/2019,658550587476,Returning,141.90
11/21/2019,98126757913,Returning,148.40
11/21/2019,2951618396244,First-time,29.90
11/21/2019,2619857535060,Returning,48.38
11/21/2019,659760414804,First-time,100.68
11/21/2019,2951773388884,First-time,36.00
11/21/2019,1735865172052,Returning,82.50
11/21/2019,2951461929044,First-time,25.40
11/21/2019,2492813934676,Returning,68.90
11/21/2019,1921623949396,Returning,36.58
11/21/2019,2015477071956,Returning,50.40
11/21/2019,1932363202644,Returning,58.00
11/21/2019,732936896596,Returning,39.00
11/21/2019,1679390605396,Returning,160.90
